payment_id,ride_id,user_id,amount,payment_method,payment_status,transaction_id,payment_time
4658,1095,8387,100.01,paypal,completed,TXN-00004658,2026-04-17 04:57:02
4659,6101,207,59.25,credit_card,completed,TXN-00004659,2025-06-16 22:34:11
4660,2815,6384,66.44,credit_card,completed,TXN-00004660,2025-03-12 06:38:01
4661,19643,2335,61.52,debit_card,completed,TXN-00004661,2025-01-14 14:41:03
4662,4842,8893,52.53,apple_pay,completed,TXN-00004662,2025-11-08 21:02:33
4663,19848,2792,31.31,credit_card,completed,TXN-00004663,2025-08-02 00:11:38
4664,13833,4323,73.18,paypal,completed,TXN-00004664,2025-08-21 01:05:35
4665,18681,7888,32.12,paypal,completed,TXN-00004665,2026-03-24 05:50:49
4666,1896,9932,19.5,credit_card,completed,TXN-00004666,2025-03-06 12:01:56
4667,1121,1121,80.58,apple_pay,completed,TXN-00004667,2026-04-15 16:36:49
4668,14245,7780,41.67,credit_card,completed,TXN-00004668,2026-05-10 11:23:26
4669,8325,8204,72.25,debit_card,completed,TXN-00004669,2026-01-18 20:35:58
4670,8701,1070,47.15,paypal,completed,TXN-00004670,2025-07-16 20:14:36
4671,18524,1944,26.38,debit_card,completed,TXN-00004671,2025-07-27 15:19:25
4672,3401,580,61.87,paypal,completed,TXN-00004672,2025-02-27 06:21:28
4673,16611,1590,43.69,debit_card,failed,TXN-00004673,2025-07-02 09:36:39
4674,10733,7084,44.66,apple_pay,completed,TXN-00004674,2026-03-11 05:59:30
4675,2509,9346,79.37,debit_card,completed,TXN-00004675,2025-08-02 15:43:39
4676,9735,9362,100.63,google_pay,completed,TXN-00004676,2026-05-11 16:42:39
4677,536,8637,112.26,google_pay,completed,TXN-00004677,2025-11-29 11:04:34
4678,19392,2230,114.71,apple_pay,refunded,TXN-00004678,2026-06-25 15:32:19
4679,11284,2899,80.93,paypal,completed,TXN-00004679,2026-04-28 05:14:00
4680,1245,5745,29.93,paypal,completed,TXN-00004680,2026-04-26 12:56:02
4681,17084,6990,91.57,credit_card,completed,TXN-00004681,2026-02-14 03:27:49
4682,9147,368,110.92,apple_pay,completed,TXN-00004682,2025-02-19 17:18:01
4683,9413,8110,21.04,apple_pay,completed,TXN-00004683,2026-05-02 13:30:48
4684,15523,5796,27.6,credit_card,completed,TXN-00004684,2025-03-29 04:02:06
4685,9651,1907,52.38,apple_pay,completed,TXN-00004685,2025-11-28 04:56:37
4686,10790,1960,106.48,debit_card,completed,TXN-00004686,2026-02-27 23:32:12
4687,16757,744,52.18,apple_pay,completed,TXN-00004687,2025-02-12 21:04:37
4688,11512,8757,45.0,credit_card,completed,TXN-00004688,2026-02-28 20:10:42
4689,15641,7595,55.26,google_pay,completed,TXN-00004689,2025-05-29 13:18:56
4690,4361,5021,126.93,debit_card,completed,TXN-00004690,2025-08-20 19:17:57
4691,13257,9280,95.95,paypal,completed,TXN-00004691,2025-07-01 12:02:15
4692,16034,6283,55.6,paypal,completed,TXN-00004692,2026-02-11 00:04:52
4693,12370,9605,28.64,google_pay,completed,TXN-00004693,2025-02-20 23:42:58
4694,6075,4258,69.36,credit_card,completed,TXN-00004694,2026-03-20 21:25:11
4695,1365,212,37.81,credit_card,completed,TXN-00004695,2025-09-27 19:37:11
4696,3179,852,48.39,apple_pay,completed,TXN-00004696,2025-04-20 09:48:51
4697,4813,1597,57.21,apple_pay,completed,TXN-00004697,2025-09-30 15:41:53
4698,13188,5541,39.89,paypal,completed,TXN-00004698,2025-05-27 00:59:48
4699,16696,1257,26.51,google_pay,completed,TXN-00004699,2025-03-16 03:16:15
4700,18700,17,111.31,debit_card,completed,TXN-00004700,2025-04-06 09:32:02
4701,4081,6849,84.22,paypal,failed,TXN-00004701,2026-02-14 21:05:47
4702,2886,2053,33.36,paypal,completed,TXN-00004702,2026-01-01 03:09:53
4703,17380,5787,77.01,debit_card,completed,TXN-00004703,2025-06-03 16:11:33
4704,15741,1745,55.52,apple_pay,completed,TXN-00004704,2026-03-22 12:50:15
4705,14155,8169,26.94,apple_pay,completed,TXN-00004705,2026-04-13 08:56:23
4706,16772,4918,83.76,debit_card,completed,TXN-00004706,2025-08-31 08:39:48
4707,9969,9297,19.15,debit_card,completed,TXN-00004707,2026-07-23 17:10:12
4708,8240,8456,36.06,debit_card,completed,TXN-00004708,2026-07-25 15:18:28
4709,11972,3657,47.45,apple_pay,completed,TXN-00004709,2025-03-27 19:00:07
4710,6344,2941,97.39,apple_pay,completed,TXN-00004710,2025-09-05 17:07:24
4711,15929,1310,79.93,debit_card,refunded,TXN-00004711,2026-03-08 23:18:03
4712,16900,7231,93.46,apple_pay,completed,TXN-00004712,2025-04-16 12:03:33
4713,6928,501,95.75,apple_pay,completed,TXN-00004713,2025-02-11 16:06:35
4714,15455,3036,48.53,google_pay,refunded,TXN-00004714,2026-05-12 08:26:59
4715,17480,6716,53.4,apple_pay,completed,TXN-00004715,2025-06-20 03:28:12
4716,10043,6413,41.23,debit_card,completed,TXN-00004716,2026-01-26 23:06:46
4717,18618,5772,21.22,credit_card,completed,TXN-00004717,2025-10-24 08:32:58
4718,2412,5695,59.82,google_pay,completed,TXN-00004718,2025-04-28 21:05:10
4719,8930,1682,72.19,paypal,completed,TXN-00004719,2025-07-20 18:09:17
4720,15496,4043,48.59,paypal,completed,TXN-00004720,2025-03-03 10:30:37
4721,18658,7488,25.17,paypal,completed,TXN-00004721,2025-10-10 03:01:47
4722,11465,1854,46.84,paypal,completed,TXN-00004722,2025-09-20 21:54:43
4723,16837,4913,60.25,credit_card,completed,TXN-00004723,2025-04-05 14:02:37
4724,2218,3852,104.91,apple_pay,completed,TXN-00004724,2025-04-27 03:32:17
4725,6830,7275,46.52,paypal,completed,TXN-00004725,2026-04-10 11:28:41
4726,8220,1838,25.45,debit_card,completed,TXN-00004726,2026-05-26 10:02:05
4727,19612,9689,89.13,debit_card,failed,TXN-00004727,2025-05-14 22:50:57
4728,9142,5759,103.27,paypal,completed,TXN-00004728,2026-05-12 02:13:35
4729,12425,5848,70.34,debit_card,completed,TXN-00004729,2026-02-08 07:12:05
4730,2263,9579,82.75,google_pay,completed,TXN-00004730,2025-08-17 21:58:19
4731,696,9405,101.91,google_pay,completed,TXN-00004731,2025-09-02 04:34:38
4732,7235,4474,55.03,credit_card,completed,TXN-00004732,2025-06-14 02:14:41
4733,19049,2107,22.92,debit_card,failed,TXN-00004733,2025-01-04 18:56:42
4734,3266,5412,39.53,paypal,completed,TXN-00004734,2026-06-03 22:19:24
4735,6078,5709,74.71,debit_card,completed,TXN-00004735,2025-09-23 17:34:23
4736,4297,3060,42.34,google_pay,completed,TXN-00004736,2025-07-15 22:22:56
4737,1936,2024,41.03,google_pay,completed,TXN-00004737,2026-02-27 07:46:18
4738,18736,6182,98.27,debit_card,completed,TXN-00004738,2025-11-13 20:40:40
4739,7005,2490,98.02,paypal,completed,TXN-00004739,2026-06-19 04:12:43
4740,9684,2690,60.2,paypal,completed,TXN-00004740,2025-05-02 15:06:18
4741,12533,5147,68.68,apple_pay,completed,TXN-00004741,2025-09-25 07:24:13
4742,18423,4651,76.71,paypal,completed,TXN-00004742,2025-09-20 19:41:41
4743,5248,865,28.69,credit_card,completed,TXN-00004743,2026-04-12 08:00:40
4744,12670,8444,20.44,google_pay,completed,TXN-00004744,2025-09-28 17:50:56
4745,12408,7783,46.05,paypal,completed,TXN-00004745,2026-01-04 09:41:33
4746,1446,5649,100.44,credit_card,completed,TXN-00004746,2025-08-11 12:36:53
4747,7678,2604,18.89,credit_card,completed,TXN-00004747,2025-06-30 21:34:15
4748,14246,3573,30.02,apple_pay,completed,TXN-00004748,2025-11-04 00:45:20
4749,6719,5085,56.15,debit_card,completed,TXN-00004749,2025-02-05 18:28:15
4750,377,8304,113.91,paypal,completed,TXN-00004750,2026-07-04 18:39:10
4751,2742,3416,33.99,debit_card,completed,TXN-00004751,2025-02-06 16:46:50
4752,8820,6979,99.0,google_pay,completed,TXN-00004752,2025-03-23 18:59:06
4753,4272,1501,29.91,apple_pay,completed,TXN-00004753,2026-01-25 18:06:01
4754,9387,6793,46.91,apple_pay,refunded,TXN-00004754,2025-09-11 11:04:32
4755,12846,4456,102.65,credit_card,completed,TXN-00004755,2025-08-02 16:54:25
4756,5472,618,58.35,credit_card,completed,TXN-00004756,2025-10-05 05:25:20
4757,9796,8947,20.01,debit_card,completed,TXN-00004757,2026-07-28 02:40:48
4758,2679,9153,52.07,google_pay,completed,TXN-00004758,2026-07-13 11:37:56
4759,19714,4883,106.84,paypal,failed,TXN-00004759,2026-02-17 08:29:33
4760,2337,1686,61.2,credit_card,completed,TXN-00004760,2025-02-23 05:54:12
4761,9698,9128,80.88,debit_card,completed,TXN-00004761,2025-05-27 17:42:02
4762,4553,8420,70.39,apple_pay,completed,TXN-00004762,2026-04-15 09:10:34
4763,2000,148,59.21,credit_card,completed,TXN-00004763,2025-11-02 03:05:11
4764,14590,4053,128.5,debit_card,completed,TXN-00004764,2025-07-22 00:50:10
4765,1328,5476,42.81,debit_card,completed,TXN-00004765,2026-01-04 04:26:26
4766,6258,7646,25.73,google_pay,refunded,TXN-00004766,2025-03-15 22:58:40
4767,18234,2430,50.62,apple_pay,completed,TXN-00004767,2025-05-10 12:45:01
4768,3766,9956,25.93,apple_pay,completed,TXN-00004768,2025-11-14 04:18:47
4769,19986,8998,158.11,google_pay,completed,TXN-00004769,2025-07-24 17:57:02
4770,333,8551,57.25,apple_pay,completed,TXN-00004770,2025-02-17 18:57:34
4771,14081,8253,64.98,google_pay,completed,TXN-00004771,2025-05-01 01:13:25
4772,1642,6894,33.97,paypal,completed,TXN-00004772,2026-03-12 15:07:00
4773,11263,1878,51.81,google_pay,completed,TXN-00004773,2025-02-21 00:03:56
4774,19799,3758,46.18,debit_card,completed,TXN-00004774,2025-06-07 14:02:28
4775,3970,7012,64.06,credit_card,completed,TXN-00004775,2025-09-21 12:38:01
4776,11865,4841,64.01,apple_pay,completed,TXN-00004776,2025-11-20 23:06:14
4777,11572,6733,49.65,apple_pay,completed,TXN-00004777,2025-07-17 00:00:11
4778,7082,8324,152.97,debit_card,completed,TXN-00004778,2025-10-09 12:49:21
4779,15435,4989,131.51,debit_card,completed,TXN-00004779,2026-02-21 22:22:10
4780,1201,4275,152.9,credit_card,completed,TXN-00004780,2025-03-28 21:11:43
4781,19317,2093,76.09,credit_card,completed,TXN-00004781,2025-10-02 23:55:48
4782,15141,2438,50.8,paypal,completed,TXN-00004782,2025-07-14 20:48:24
4783,6777,9408,40.15,debit_card,failed,TXN-00004783,2025-04-09 10:25:05
4784,17250,5419,152.3,debit_card,completed,TXN-00004784,2025-03-27 01:50:32
4785,18711,8457,77.37,paypal,completed,TXN-00004785,2025-02-22 05:14:09
4786,1319,5603,79.21,credit_card,failed,TXN-00004786,2025-05-28 11:05:52
4787,19852,6169,70.29,credit_card,completed,TXN-00004787,2025-09-10 06:21:42
4788,14928,4113,74.8,credit_card,completed,TXN-00004788,2025-05-07 02:08:52
4789,19605,192,72.02,apple_pay,completed,TXN-00004789,2025-08-06 16:10:52
4790,9249,7569,103.41,apple_pay,failed,TXN-00004790,2026-03-09 04:45:43
4791,12925,8740,46.99,debit_card,completed,TXN-00004791,2026-07-28 10:24:16
4792,4922,4223,126.08,apple_pay,completed,TXN-00004792,2025-07-21 06:38:19
4793,15093,8217,78.46,paypal,completed,TXN-00004793,2026-05-16 18:38:04
4794,15796,5411,43.32,apple_pay,completed,TXN-00004794,2025-11-05 12:02:01
4795,164,9750,27.03,apple_pay,completed,TXN-00004795,2025-07-15 03:14:20
4796,17639,8050,63.01,credit_card,completed,TXN-00004796,2025-04-10 17:59:04
4797,13977,9938,26.03,credit_card,completed,TXN-00004797,2025-06-06 22:29:58
4798,15357,2122,93.22,google_pay,completed,TXN-00004798,2026-05-19 00:12:04
4799,5601,1808,109.89,debit_card,completed,TXN-00004799,2025-12-13 20:50:27
4800,15321,4214,25.56,credit_card,completed,TXN-00004800,2026-06-23 14:28:30
4801,3837,5145,45.35,paypal,completed,TXN-00004801,2025-11-19 13:00:41
4802,5011,8907,35.41,google_pay,completed,TXN-00004802,2025-07-28 02:36:42
4803,15859,7529,29.39,google_pay,completed,TXN-00004803,2026-03-15 04:18:57
4804,12321,1582,22.17,paypal,completed,TXN-00004804,2025-07-18 21:12:33
4805,9688,3020,39.81,apple_pay,completed,TXN-00004805,2025-09-20 08:08:24
4806,7456,7845,52.12,apple_pay,completed,TXN-00004806,2026-04-15 09:27:12
4807,16212,744,50.77,debit_card,completed,TXN-00004807,2025-10-08 08:44:05
4808,14910,3027,67.08,paypal,completed,TXN-00004808,2025-08-04 16:16:49
4809,15304,3211,45.09,google_pay,completed,TXN-00004809,2025-06-05 01:29:33
4810,10908,7513,66.62,paypal,completed,TXN-00004810,2025-05-13 03:00:51
4811,15575,6363,69.34,apple_pay,completed,TXN-00004811,2025-05-11 10:32:59
4812,9403,8779,70.69,apple_pay,completed,TXN-00004812,2025-03-25 08:59:46
4813,3055,5736,34.87,paypal,completed,TXN-00004813,2025-08-30 09:26:40
4814,16215,1069,54.25,credit_card,completed,TXN-00004814,2025-02-22 06:12:39
4815,10507,9156,14.85,apple_pay,completed,TXN-00004815,2025-03-20 09:12:49
4816,10875,6279,38.55,apple_pay,completed,TXN-00004816,2026-03-10 18:42:26
4817,8209,9445,120.24,debit_card,completed,TXN-00004817,2026-03-26 19:08:51
4818,13007,9430,19.43,google_pay,completed,TXN-00004818,2026-06-25 19:21:48
4819,5779,1724,116.22,debit_card,completed,TXN-00004819,2025-02-08 03:23:14
4820,6194,5479,54.33,google_pay,completed,TXN-00004820,2026-06-06 09:44:18
4821,7361,2482,71.86,debit_card,completed,TXN-00004821,2025-08-01 09:50:57
4822,8331,1018,60.03,paypal,completed,TXN-00004822,2026-04-09 18:01:06
4823,11565,5493,37.16,apple_pay,failed,TXN-00004823,2025-02-07 21:34:22
4824,14082,4441,137.25,debit_card,completed,TXN-00004824,2025-05-06 03:08:27
4825,2731,8615,26.24,google_pay,failed,TXN-00004825,2026-01-07 17:32:28
4826,6145,4190,53.81,credit_card,completed,TXN-00004826,2025-05-22 19:31:47
4827,892,9769,49.16,google_pay,completed,TXN-00004827,2025-02-01 07:07:54
4828,13481,9929,151.08,paypal,completed,TXN-00004828,2025-05-02 11:04:03
4829,16584,7916,50.66,debit_card,completed,TXN-00004829,2025-07-08 18:07:06
4830,11464,1192,32.52,paypal,completed,TXN-00004830,2025-04-11 02:39:57
4831,8650,5415,49.67,credit_card,completed,TXN-00004831,2026-01-14 11:11:29
4832,7814,560,47.7,paypal,refunded,TXN-00004832,2025-05-12 02:51:27
4833,8821,3837,63.3,debit_card,completed,TXN-00004833,2026-07-09 10:40:12
4834,18780,1287,71.53,paypal,completed,TXN-00004834,2025-01-13 12:06:10
4835,6384,5245,50.14,apple_pay,completed,TXN-00004835,2026-07-16 18:00:03
4836,12004,9819,29.24,apple_pay,completed,TXN-00004836,2026-06-12 05:45:42
4837,17059,1010,77.16,credit_card,completed,TXN-00004837,2026-07-06 17:20:02
4838,4129,5255,64.7,debit_card,completed,TXN-00004838,2026-07-04 09:00:22
4839,13495,3714,108.66,paypal,completed,TXN-00004839,2026-03-01 03:00:29
4840,19916,2922,65.58,credit_card,completed,TXN-00004840,2025-02-17 05:27:25
4841,1874,3467,147.22,debit_card,completed,TXN-00004841,2025-10-26 01:21:59
4842,6311,634,60.5,google_pay,completed,TXN-00004842,2026-07-25 23:55:25
4843,19224,9501,43.65,google_pay,completed,TXN-00004843,2025-03-12 11:07:01
4844,1253,1537,88.5,debit_card,completed,TXN-00004844,2025-08-12 20:56:52
4845,8188,904,33.4,google_pay,failed,TXN-00004845,2026-03-02 21:11:52
4846,2952,840,55.53,apple_pay,completed,TXN-00004846,2025-07-22 05:57:54
4847,6372,9493,60.77,credit_card,completed,TXN-00004847,2025-01-05 21:36:44
4848,1966,1206,91.42,debit_card,completed,TXN-00004848,2026-07-18 05:05:01
4849,11787,8022,120.68,paypal,completed,TXN-00004849,2025-07-01 22:59:53
4850,17080,195,12.75,debit_card,completed,TXN-00004850,2026-05-04 20:09:21
4851,2294,3291,86.86,google_pay,completed,TXN-00004851,2025-12-12 12:56:31
4852,15994,8257,92.33,credit_card,completed,TXN-00004852,2025-09-08 14:38:43
4853,9024,734,87.98,apple_pay,completed,TXN-00004853,2025-06-21 21:20:14
4854,6485,4634,30.23,paypal,completed,TXN-00004854,2025-06-10 12:44:18
4855,16936,9367,106.48,apple_pay,completed,TXN-00004855,2025-12-01 05:29:24
4856,3752,1197,27.91,apple_pay,completed,TXN-00004856,2025-12-01 04:54:14
4857,4,7932,42.98,paypal,refunded,TXN-00004857,2025-03-01 05:40:04
4858,18344,5855,18.68,google_pay,completed,TXN-00004858,2025-04-25 00:32:33
4859,13720,6872,63.94,google_pay,completed,TXN-00004859,2025-01-18 03:43:57
4860,644,2522,64.58,paypal,completed,TXN-00004860,2026-01-09 16:25:50
4861,4955,708,127.41,google_pay,completed,TXN-00004861,2025-01-31 16:14:31
4862,17725,7919,35.85,google_pay,completed,TXN-00004862,2025-02-02 12:31:20
4863,769,5886,78.84,debit_card,completed,TXN-00004863,2025-12-11 19:21:40
4864,129,1184,27.25,paypal,completed,TXN-00004864,2025-10-18 23:17:28
4865,2059,6140,60.87,paypal,completed,TXN-00004865,2025-03-06 03:07:32
4866,3927,8660,30.12,debit_card,completed,TXN-00004866,2025-06-27 18:12:27
4867,16385,6014,114.78,google_pay,completed,TXN-00004867,2026-02-05 11:31:26
4868,19942,6733,71.55,debit_card,completed,TXN-00004868,2026-07-07 10:11:17
4869,10384,3591,22.29,debit_card,completed,TXN-00004869,2026-02-13 13:53:14
4870,7959,45,42.58,google_pay,completed,TXN-00004870,2025-05-20 20:33:47
4871,4717,7882,30.05,debit_card,refunded,TXN-00004871,2025-01-03 11:51:57
4872,7943,4379,77.31,apple_pay,completed,TXN-00004872,2025-10-04 12:13:21
4873,15463,2119,27.86,apple_pay,completed,TXN-00004873,2025-01-07 23:20:02
4874,3573,4206,75.72,google_pay,completed,TXN-00004874,2025-06-13 02:35:56
4875,416,3130,17.12,credit_card,completed,TXN-00004875,2025-12-05 12:59:31
4876,14173,6048,48.69,apple_pay,completed,TXN-00004876,2025-06-16 17:42:26
4877,13964,753,101.23,debit_card,completed,TXN-00004877,2025-11-14 13:00:55
4878,9634,4977,58.33,apple_pay,completed,TXN-00004878,2025-02-18 15:48:10
4879,4236,5514,40.19,google_pay,failed,TXN-00004879,2025-07-06 03:03:13
4880,1059,5066,48.97,debit_card,failed,TXN-00004880,2025-07-16 14:02:28
4881,8454,7241,32.56,paypal,failed,TXN-00004881,2025-04-25 08:06:44
4882,5422,3817,78.78,google_pay,completed,TXN-00004882,2025-04-18 00:30:23
4883,10152,9117,29.7,paypal,completed,TXN-00004883,2025-07-13 16:34:33
4884,11022,979,50.93,credit_card,completed,TXN-00004884,2025-09-04 03:33:44
4885,13994,3960,76.66,credit_card,completed,TXN-00004885,2025-09-27 20:54:50
4886,13955,5774,28.5,paypal,completed,TXN-00004886,2025-05-14 16:48:49
4887,9199,744,69.6,paypal,completed,TXN-00004887,2026-04-04 16:34:01
4888,3671,352,96.03,paypal,completed,TXN-00004888,2025-02-04 16:21:39
4889,7455,178,73.12,google_pay,refunded,TXN-00004889,2025-07-19 22:00:50
4890,1769,3501,60.59,paypal,completed,TXN-00004890,2025-12-01 19:32:54
4891,2019,4601,92.46,debit_card,completed,TXN-00004891,2025-08-19 13:03:55
4892,2787,5872,92.65,apple_pay,failed,TXN-00004892,2025-10-27 04:55:18
4893,1704,2801,48.52,debit_card,completed,TXN-00004893,2026-03-09 03:35:14
4894,945,9617,118.03,paypal,completed,TXN-00004894,2026-06-03 23:44:14
4895,3026,6156,51.59,apple_pay,completed,TXN-00004895,2025-02-14 19:28:03
4896,10580,2884,63.97,apple_pay,completed,TXN-00004896,2025-01-21 04:59:04
4897,8802,9632,53.24,debit_card,completed,TXN-00004897,2026-07-28 08:54:54
4898,12014,6774,35.41,paypal,completed,TXN-00004898,2025-05-01 02:05:09
4899,16213,5572,168.05,credit_card,completed,TXN-00004899,2025-06-07 21:15:34
4900,19994,3109,128.24,debit_card,completed,TXN-00004900,2026-07-09 02:32:16
4901,7300,1499,30.78,apple_pay,completed,TXN-00004901,2026-05-10 13:16:11
4902,10374,5641,64.95,credit_card,completed,TXN-00004902,2025-12-16 03:38:21
4903,14869,8146,113.57,credit_card,completed,TXN-00004903,2025-07-25 18:49:33
4904,11132,2007,95.35,google_pay,completed,TXN-00004904,2025-09-15 13:57:42
4905,12672,8039,22.32,credit_card,refunded,TXN-00004905,2025-07-26 22:53:15
4906,15801,3860,60.05,apple_pay,completed,TXN-00004906,2026-01-31 13:34:08
4907,17037,1954,153.0,credit_card,completed,TXN-00004907,2025-11-24 09:09:15
4908,1131,192,65.6,google_pay,completed,TXN-00004908,2025-01-22 17:10:15
4909,7755,7507,28.67,debit_card,completed,TXN-00004909,2025-10-16 19:13:12
4910,5770,2007,82.61,credit_card,completed,TXN-00004910,2025-08-07 09:18:11
4911,1350,2531,25.58,google_pay,completed,TXN-00004911,2025-02-12 18:04:13
4912,6178,4007,60.65,apple_pay,completed,TXN-00004912,2025-05-07 22:18:58
4913,4122,9521,21.92,paypal,completed,TXN-00004913,2025-02-27 12:39:15
4914,2950,3738,81.96,debit_card,completed,TXN-00004914,2025-08-31 13:14:53
4915,3856,2437,59.4,paypal,completed,TXN-00004915,2025-03-14 20:43:45
4916,7913,8251,62.75,debit_card,completed,TXN-00004916,2025-04-10 12:11:03
4917,17541,659,43.67,google_pay,completed,TXN-00004917,2025-02-14 20:17:04
4918,12946,3166,82.23,google_pay,completed,TXN-00004918,2025-04-06 16:57:51
4919,523,836,79.33,google_pay,completed,TXN-00004919,2025-08-30 03:24:35
4920,617,41,36.86,credit_card,completed,TXN-00004920,2025-11-08 05:44:05
4921,1876,5654,8.41,debit_card,failed,TXN-00004921,2026-03-25 15:59:40
4922,15021,9482,46.78,credit_card,completed,TXN-00004922,2025-10-18 22:48:27
4923,18183,5792,120.42,paypal,completed,TXN-00004923,2025-11-13 19:26:40
4924,19500,9866,80.25,debit_card,completed,TXN-00004924,2026-06-21 06:39:10
4925,18207,6560,105.19,paypal,completed,TXN-00004925,2026-04-27 00:58:01
4926,6077,8224,124.37,apple_pay,completed,TXN-00004926,2025-07-28 17:43:59
4927,9752,3366,41.35,credit_card,completed,TXN-00004927,2025-08-15 00:25:12
4928,12037,8306,25.21,paypal,completed,TXN-00004928,2025-04-13 21:53:14
4929,10025,971,44.06,paypal,completed,TXN-00004929,2025-01-03 04:58:42
4930,1847,1565,118.94,google_pay,completed,TXN-00004930,2026-03-27 12:07:55
4931,8642,3360,67.5,google_pay,completed,TXN-00004931,2025-10-28 06:09:13
