rating_id,ride_id,rider_id,driver_id,rating,comment,rated_at
2177,16049,6453,3145,5,Very friendly driver,2026-04-21 02:23:13
2178,4703,8671,1634,5,Very friendly driver,2025-10-17 04:50:24
2179,17467,4331,847,1,Clean vehicle,2026-07-05 03:11:04
2180,8668,8882,6254,5,Very friendly driver,2025-11-26 00:10:11
2181,12563,4193,5657,5,Good experience,2025-02-26 07:41:19
2182,8845,5602,2353,5,Great ride,2025-09-26 03:50:40
2183,6515,951,5488,5,Average experience,2025-09-01 13:47:46
2184,2799,8625,7964,5,On time,2025-08-10 07:20:54
2185,11374,5916,9527,4,Great ride,2025-04-24 13:51:25
2186,17532,4230,9720,4,Could have been better,2025-06-14 11:02:31
2187,195,5293,299,5,Driver was professional,2026-05-22 09:58:51
2188,7783,8627,6334,4,Great ride,2025-12-10 14:33:44
2189,18227,3464,8870,5,Very friendly driver,2025-04-21 17:39:04
2190,19650,1072,3586,5,,2025-12-09 23:25:39
2191,15864,1474,1753,5,,2026-01-11 19:58:38
2192,484,726,7617,3,Clean vehicle,2025-05-27 03:15:12
2193,16608,3403,8152,5,Good experience,2025-06-13 09:44:43
2194,19759,1537,987,5,On time,2025-01-10 01:52:37
2195,12678,6480,4564,4,Driver was professional,2025-01-14 15:16:36
2196,19503,7144,3873,4,Clean vehicle,2025-07-16 21:59:17
2197,13946,9569,4906,4,Clean vehicle,2026-02-08 19:20:40
2198,19896,1478,3660,3,Smooth ride,2025-06-10 09:45:19
2199,14953,9183,9310,5,On time,2025-02-10 06:25:40
2200,24,6870,321,5,Could have been better,2026-07-22 14:00:26
2201,9444,231,606,4,Driver was professional,2026-03-16 09:23:50
2202,12833,2692,3177,3,Could have been better,2026-07-07 07:37:06
2203,4526,8920,9619,2,Smooth ride,2025-09-25 01:07:09
2204,10898,8701,9110,5,Could have been better,2025-03-29 08:34:32
2205,11208,604,7042,4,Smooth ride,2025-09-20 11:21:11
2206,9624,9233,9441,4,Smooth ride,2025-08-27 01:43:38
2207,5909,4494,4416,5,Smooth ride,2026-05-14 22:16:05
2208,13626,2596,1639,5,Driver was professional,2025-03-06 02:46:11
2209,13728,2342,7373,4,Clean vehicle,2025-02-08 06:42:39
2210,8569,7267,7922,5,Very friendly driver,2026-05-21 05:58:08
2211,7693,6807,6632,5,,2025-09-29 05:44:01
2212,13373,6458,7044,5,Very friendly driver,2025-08-06 11:45:03
2213,14390,7504,9090,5,Driver was professional,2025-05-26 13:25:37
2214,314,1914,2762,5,,2026-02-13 00:45:05
2215,2943,573,1438,5,,2025-06-01 17:53:56
2216,6952,1809,1128,4,Could have been better,2026-02-22 11:26:15
2217,11610,3783,1475,3,Good experience,2025-05-24 19:23:43
2218,11575,2932,2928,5,Clean vehicle,2025-08-12 12:06:00
2219,4775,1281,9316,5,Clean vehicle,2026-05-11 10:54:56
2220,10390,8859,7649,4,Very friendly driver,2025-10-09 06:41:16
2221,8136,6502,2325,4,Very friendly driver,2025-02-24 11:52:24
2222,15089,3209,6771,3,Average experience,2025-08-26 13:28:28
2223,11975,5212,1420,5,Average experience,2025-10-02 01:02:44
2224,8134,7853,1221,4,Average experience,2025-02-26 06:48:18
2225,15578,5985,3502,5,Good experience,2025-06-16 09:13:04
2226,2004,7666,5063,5,Could have been better,2025-11-08 07:20:34
2227,6170,1640,3119,2,Good experience,2025-06-03 17:52:48
2228,10124,6954,4012,5,Great ride,2026-03-18 00:22:36
2229,385,8672,1397,2,Driver was professional,2025-04-14 13:25:50
2230,12255,3160,2472,5,Smooth ride,2025-08-27 18:53:14
2231,6450,2396,2462,4,,2025-02-10 19:23:19
2232,11758,2356,5375,5,Smooth ride,2026-04-27 04:55:59
2233,9406,95,8618,4,Good experience,2026-04-10 17:12:59
2234,11504,9048,6690,3,Great ride,2025-06-20 21:07:35
2235,4412,300,7649,4,Very friendly driver,2025-06-26 22:49:13
2236,15071,7716,3181,5,,2026-04-13 15:46:56
2237,5510,5916,2380,5,Clean vehicle,2025-03-01 14:34:31
2238,10768,3399,1658,4,Great ride,2025-08-21 14:23:45
2239,8886,46,2980,3,Great ride,2025-08-28 02:43:20
2240,19140,2516,437,5,Average experience,2025-05-24 17:02:37
2241,3836,1380,1042,5,Could have been better,2025-08-06 04:38:01
2242,5733,2803,1078,5,Average experience,2025-11-20 13:06:38
2243,3343,5161,9509,5,Very friendly driver,2025-03-26 12:58:57
2244,14732,6835,9044,3,Smooth ride,2025-07-21 15:37:13
2245,15685,4203,2982,4,Could have been better,2026-03-02 04:35:13
2246,4508,5596,5655,4,Average experience,2026-04-06 10:14:27
2247,7600,5589,3812,4,,2026-07-27 08:52:53
2248,4940,1108,6427,5,On time,2026-07-23 07:58:54
2249,4028,7331,1246,2,Could have been better,2026-06-08 08:39:34
2250,18149,5914,9083,4,Very friendly driver,2026-04-05 22:14:44
2251,15295,3779,4316,5,Clean vehicle,2025-10-16 02:56:29
2252,7976,2691,7369,4,,2025-01-03 12:58:14
2253,15133,6557,9568,3,,2026-03-15 19:42:54
2254,4337,6244,8033,4,Smooth ride,2025-01-02 05:37:59
2255,5876,562,5054,5,Smooth ride,2026-06-12 14:25:30
2256,12724,8499,4870,4,Smooth ride,2025-01-08 14:57:34
2257,2385,5837,5171,4,Driver was professional,2025-03-12 18:49:17
2258,14491,4871,4384,5,Great ride,2025-03-26 11:52:55
2259,13767,5971,2223,4,Could have been better,2026-01-25 04:51:45
2260,17139,6981,3793,4,Could have been better,2025-05-23 07:01:42
2261,7417,5065,4814,5,Great ride,2026-01-06 09:33:46
2262,7942,6504,9307,4,Could have been better,2026-04-26 08:05:02
2263,2552,3082,8313,3,Smooth ride,2026-05-29 11:51:54
2264,31,4493,7025,3,On time,2026-03-26 08:06:27
2265,14510,9221,9842,4,Could have been better,2025-11-09 00:09:11
2266,19788,6653,8862,5,Smooth ride,2026-04-26 16:37:54
2267,1572,8928,2353,5,Driver was professional,2026-02-01 06:40:13
2268,11044,4871,4527,4,Clean vehicle,2025-02-12 18:29:05
2269,15919,3837,6851,5,Clean vehicle,2026-03-19 00:58:00
2270,13529,5505,873,5,Average experience,2025-08-08 19:45:13
2271,5362,3418,4787,5,Very friendly driver,2025-11-04 03:58:35
2272,12951,9872,6616,2,On time,2026-04-14 17:53:33
2273,14340,3041,2464,5,Very friendly driver,2025-02-23 01:14:13
2274,14515,1952,607,5,Very friendly driver,2025-10-10 15:53:24
2275,695,4192,7033,5,Clean vehicle,2026-03-16 23:25:54
2276,6424,6500,7293,5,Good experience,2026-01-21 07:50:15
2277,1173,7464,9837,5,Smooth ride,2025-01-25 20:42:30
2278,5019,8555,4807,5,Great ride,2025-10-03 04:58:49
2279,7755,7507,6662,4,Great ride,2025-10-16 19:13:12
2280,19644,584,6312,5,Driver was professional,2025-05-27 02:01:31
2281,13649,6091,2113,4,Very friendly driver,2026-03-04 20:50:06
2282,2438,8573,6632,5,Good experience,2026-06-21 16:16:37
2283,19963,3988,7742,5,Could have been better,2025-06-28 14:13:06
2284,14900,9835,5794,4,Driver was professional,2025-06-01 10:21:38
2285,5232,1009,2203,5,,2025-03-07 21:03:23
2286,10479,4364,4554,4,Smooth ride,2026-02-14 13:30:36
2287,17242,7898,9637,5,Smooth ride,2025-11-08 18:15:51
2288,1672,8354,7200,5,Smooth ride,2025-03-30 08:52:14
2289,2076,4901,9527,4,Could have been better,2025-03-02 09:37:50
2290,8038,7185,6867,5,Clean vehicle,2025-12-17 02:00:07
2291,3637,8146,6903,5,,2025-02-24 23:17:06
2292,19530,868,3139,3,Driver was professional,2026-06-30 06:53:22
2293,110,5828,3607,4,On time,2025-01-22 20:10:17
2294,18184,328,1624,5,Could have been better,2025-04-17 16:30:09
2295,11059,913,9414,2,Very friendly driver,2026-04-13 03:13:32
2296,17053,4299,5948,5,Great ride,2026-07-19 23:32:14
2297,4441,4518,4429,3,Average experience,2026-03-27 17:35:37
2298,10713,5096,4305,5,Great ride,2026-07-12 07:22:03
2299,14233,7646,920,4,Very friendly driver,2026-02-17 00:08:09
2300,14855,8653,1546,5,Average experience,2026-06-12 14:06:55
2301,16509,3565,9610,5,Average experience,2025-07-30 09:43:21
2302,6208,4310,5005,4,Great ride,2025-06-02 06:13:33
2303,19242,9359,6406,4,,2026-07-20 14:14:27
2304,9277,9220,855,3,Good experience,2025-07-02 08:22:50
2305,5437,1906,8831,5,Could have been better,2026-05-20 03:54:07
2306,15269,5715,7345,4,Driver was professional,2026-04-04 14:17:29
2307,15064,7276,5501,5,,2025-05-22 16:46:57
2308,2363,8559,1865,4,Driver was professional,2026-01-26 08:09:17
2309,675,4252,8656,4,Could have been better,2025-10-24 16:06:07
2310,1686,9952,1753,5,,2026-01-09 22:35:11
2311,7847,8203,7533,5,Very friendly driver,2025-06-28 21:47:09
2312,14748,6939,7612,5,Great ride,2026-05-03 17:06:59
2313,18850,6910,1748,5,Could have been better,2025-11-13 09:15:00
2314,4249,5970,5169,4,Smooth ride,2025-09-10 06:33:41
2315,19030,1996,5040,5,On time,2025-07-27 02:06:55
2316,17408,5634,5777,4,Average experience,2025-12-15 17:45:46
2317,1039,7193,917,5,Great ride,2026-04-05 02:32:44
2318,12857,7188,2610,5,Very friendly driver,2025-02-27 04:44:27
2319,5850,8664,159,5,Driver was professional,2025-04-15 16:49:47
2320,4624,8461,8166,5,Driver was professional,2025-03-20 12:09:51
2321,6557,3836,8809,5,Clean vehicle,2026-04-08 08:41:07
2322,18284,9147,3220,5,Great ride,2026-04-24 17:08:08
2323,18639,7708,6967,3,On time,2026-07-18 02:35:09
2324,920,1916,5148,5,Smooth ride,2026-06-07 06:29:27
2325,1884,8020,6276,4,Good experience,2026-04-07 01:43:03
2326,12389,6793,3516,3,Very friendly driver,2026-07-08 23:31:20
2327,382,5866,6275,5,Good experience,2025-05-26 19:52:56
2328,16560,9951,571,4,Clean vehicle,2026-01-12 06:45:08
2329,7608,3758,1216,4,Good experience,2025-05-08 12:33:57
2330,5360,1795,6808,5,Average experience,2025-09-30 22:43:35
2331,11817,3357,8134,5,Great ride,2025-04-06 11:14:10
2332,6026,1818,1645,5,Smooth ride,2025-04-10 21:41:19
2333,17792,2992,456,4,Average experience,2025-12-28 00:50:07
2334,11370,9047,2354,5,,2026-04-13 21:49:29
2335,13939,5744,8972,5,Could have been better,2026-04-25 07:06:40
2336,6445,5456,4389,5,Great ride,2026-02-01 18:01:12
2337,559,433,3697,5,Smooth ride,2025-10-06 16:43:20
2338,3321,8305,153,5,Average experience,2025-10-02 12:48:18
2339,9915,5055,7265,4,Smooth ride,2025-11-13 04:33:41
2340,18193,1253,3959,5,Smooth ride,2026-02-09 03:01:08
2341,14153,4908,6570,5,On time,2026-05-29 17:59:58
2342,12555,1911,5975,5,,2025-11-19 04:48:02
2343,5139,3338,9325,4,Clean vehicle,2025-02-05 14:51:35
2344,8579,3428,537,3,Great ride,2025-03-20 08:34:06
2345,12602,4037,4199,5,On time,2025-03-19 09:38:44
2346,17600,6436,7119,4,Clean vehicle,2026-07-06 15:33:47
2347,10653,2812,7964,3,Great ride,2026-07-03 19:08:59
2348,236,1722,7492,5,Driver was professional,2026-05-02 19:21:18
2349,19464,7404,7462,1,Smooth ride,2025-06-09 15:50:43
2350,7211,6232,3525,5,Good experience,2026-01-27 22:48:03
2351,5598,9205,8541,5,,2025-11-25 14:14:49
2352,18551,2195,4890,4,On time,2026-06-30 14:10:17
2353,13657,3618,1036,5,Smooth ride,2025-10-11 08:09:55
2354,5358,8009,4407,4,Driver was professional,2025-12-21 13:37:50
2355,11645,5558,9495,5,Could have been better,2025-06-12 04:46:51
2356,13041,2202,2658,5,Clean vehicle,2025-03-29 02:32:47
2357,15478,9047,6691,4,Average experience,2025-03-10 17:35:13
2358,15388,8784,9609,4,,2025-01-20 20:13:44
2359,15228,150,2339,2,Very friendly driver,2025-01-16 05:30:20
2360,3414,6680,9852,5,Driver was professional,2025-12-28 12:35:49
2361,10754,37,4128,4,,2026-02-26 14:10:14
2362,10349,1436,6529,5,Average experience,2026-07-05 11:44:10
2363,8611,329,7435,5,,2025-12-07 13:46:07
2364,11217,9630,2590,5,Driver was professional,2025-07-31 03:43:27
2365,8106,9777,2823,5,Very friendly driver,2026-03-26 02:31:54
2366,19877,9137,6549,4,,2026-04-08 15:05:52
2367,18994,7734,2186,4,Clean vehicle,2026-05-23 10:06:56
2368,11032,9918,1696,4,,2025-09-22 04:26:18
2369,6511,1353,3753,5,Average experience,2025-08-25 21:35:44
2370,12266,6331,3912,5,Smooth ride,2025-08-12 07:34:33
2371,12283,2867,4313,4,,2025-02-04 15:40:59
2372,7921,7772,9779,4,Very friendly driver,2025-07-01 02:52:49
2373,8056,7727,8822,4,Good experience,2026-06-01 01:16:25
2374,8403,767,4844,5,Could have been better,2026-04-14 23:51:08
2375,14230,6968,6117,4,,2026-03-13 17:51:47
2376,2124,1974,9978,5,Could have been better,2026-01-12 07:54:36
2377,3173,6020,3093,5,,2025-08-15 23:13:39
2378,2894,2983,2647,5,,2026-07-11 22:04:11
2379,14704,3972,2632,5,Great ride,2025-04-13 00:48:56
2380,9704,8250,7505,4,,2025-09-22 12:29:14
2381,12096,9295,7240,5,Smooth ride,2025-02-05 17:51:59
2382,2965,1250,4916,5,Smooth ride,2026-07-08 10:01:36
2383,6113,9469,4511,5,Clean vehicle,2025-10-24 12:25:16
2384,14110,7187,6230,5,On time,2025-10-18 18:56:01
2385,19881,7762,9029,5,Could have been better,2025-04-22 04:55:27
2386,1901,522,6126,5,Very friendly driver,2025-03-09 06:30:35
2387,8678,3637,7768,4,Smooth ride,2026-01-04 13:14:07
2388,5457,9473,5689,5,Smooth ride,2025-01-13 20:12:00
2389,7784,7523,4353,4,Average experience,2025-05-16 23:17:40
2390,13486,3326,8951,5,Driver was professional,2026-03-22 03:56:15
2391,16324,3565,2805,5,Very friendly driver,2026-03-27 15:31:31
2392,8391,7210,547,4,Clean vehicle,2025-04-06 03:44:49
2393,4417,2026,2696,4,Good experience,2026-02-28 07:12:30
2394,3756,4035,9432,5,On time,2026-01-11 07:43:53
2395,5922,744,6382,2,Could have been better,2025-12-07 08:39:03
2396,17603,848,7435,5,Very friendly driver,2025-03-21 06:20:13
2397,2423,1037,833,5,On time,2025-11-24 17:49:22
2398,12811,1168,6252,5,Could have been better,2025-09-28 05:15:30
2399,741,5453,5604,5,On time,2026-04-06 19:05:55
2400,13012,171,3386,5,,2025-10-09 04:16:51
2401,3494,9648,9145,5,Great ride,2025-06-25 21:41:51
2402,18361,9047,7518,5,Great ride,2026-06-21 03:28:37
2403,8793,1724,8283,2,Good experience,2025-09-01 02:39:59
2404,3781,2945,8100,1,Very friendly driver,2026-02-12 10:13:31
2405,1715,985,4893,5,Smooth ride,2025-06-08 20:35:40
2406,19776,4607,7700,5,On time,2025-12-08 10:10:33
2407,8615,3369,9080,4,On time,2025-04-02 16:09:37
2408,19610,2296,7844,4,Great ride,2025-10-31 19:12:57
2409,7046,4460,7650,5,Great ride,2026-05-21 14:15:14
2410,7050,381,6315,4,Could have been better,2025-02-06 15:42:06
2411,5432,9265,8698,3,Average experience,2026-05-22 10:37:09
2412,15770,7806,3442,4,Could have been better,2025-09-02 13:03:25
2413,14513,210,6783,5,Great ride,2026-05-18 11:37:46
2414,18764,8344,5488,4,On time,2026-04-07 20:30:44
2415,14709,6796,3117,5,Good experience,2025-03-09 15:38:09
2416,488,6619,5171,1,Average experience,2026-03-27 20:32:26
2417,10348,7483,1260,5,Could have been better,2026-04-27 00:21:40
2418,8880,2835,6249,5,Smooth ride,2026-05-26 06:09:27
2419,9567,7850,9837,5,Good experience,2026-02-10 21:52:28
2420,15,8983,8761,5,Could have been better,2025-11-13 03:38:49
2421,8365,5269,6992,4,,2025-05-01 22:19:02
2422,17514,1431,4434,5,Clean vehicle,2025-04-14 14:28:36
2423,7261,9272,4090,5,Great ride,2025-05-12 17:06:40
2424,35,578,2565,4,Great ride,2026-05-20 18:54:16
2425,8747,3086,7617,4,Driver was professional,2026-06-20 07:46:31
2426,4593,2013,6210,4,Average experience,2026-01-05 08:03:15
2427,1312,9037,5926,4,Good experience,2026-03-22 02:39:35
2428,5878,457,1152,4,Clean vehicle,2025-01-10 17:29:12
2429,4875,6536,9058,5,Great ride,2025-02-20 00:18:25
2430,525,4735,3123,2,Average experience,2025-06-28 19:46:20
2431,14401,2983,1182,5,Average experience,2025-12-08 06:51:12
2432,505,125,9082,5,,2025-04-02 22:59:11
2433,3240,584,3677,5,Average experience,2025-10-02 06:42:37
2434,1578,7918,1522,4,Driver was professional,2025-04-02 18:27:21
2435,19320,1156,895,4,Good experience,2025-05-01 23:22:12
2436,707,5245,463,4,,2025-07-03 00:17:24
2437,6444,5545,7150,5,Driver was professional,2025-08-16 15:19:37
2438,14518,9396,7849,5,,2025-08-07 13:25:21
2439,15255,3012,6567,4,Great ride,2026-04-06 23:54:46
2440,4731,6719,2040,5,,2026-04-27 17:44:27
2441,14097,3205,782,3,On time,2025-04-16 21:39:34
2442,3639,9838,7849,4,Driver was professional,2025-10-22 00:37:10
2443,10615,5796,4674,5,Clean vehicle,2025-12-03 19:19:56
2444,13917,7453,4942,4,Clean vehicle,2026-04-24 20:56:45
2445,18952,1458,9178,5,Could have been better,2026-02-08 14:10:09
2446,8931,4764,2859,5,Good experience,2026-04-10 10:58:30
2447,1005,1911,6993,5,Very friendly driver,2025-12-20 21:36:01
2448,2110,6388,8582,5,Driver was professional,2026-03-30 04:39:01
2449,19058,5229,2427,4,Could have been better,2025-06-29 23:49:50
2450,9307,1610,425,4,On time,2025-08-16 09:38:18
2451,14657,6415,5993,4,Clean vehicle,2026-02-26 09:18:24
2452,11927,2989,6212,5,Good experience,2025-01-28 02:02:29
2453,14893,7707,5314,5,Smooth ride,2025-10-26 10:56:05
2454,14833,3521,6874,5,Great ride,2025-11-22 07:42:55
2455,16370,8257,7490,5,Great ride,2025-07-04 21:46:49
2456,3102,3853,3822,5,,2025-06-24 07:04:22
2457,1752,9205,7103,4,Great ride,2025-08-08 12:05:58
2458,12416,7155,1941,5,Average experience,2026-06-04 16:03:50
2459,986,5368,187,3,Smooth ride,2025-10-27 06:09:11
2460,7468,2194,7656,5,Very friendly driver,2025-10-06 22:33:22
2461,9211,3305,6883,5,Smooth ride,2026-01-01 19:10:21
2462,7139,3916,2722,5,On time,2025-09-16 04:58:24
2463,12279,6459,431,5,Driver was professional,2026-01-30 03:24:34
2464,8169,2888,8111,5,Smooth ride,2025-01-31 19:12:56
2465,18503,8682,506,4,Clean vehicle,2025-07-01 09:40:09
2466,9030,1156,2200,4,Good experience,2026-06-15 06:09:44
2467,77,5200,2144,5,On time,2025-02-12 06:34:36
2468,9240,5230,6013,3,Good experience,2025-11-20 20:22:53
2469,5476,3434,5995,5,Clean vehicle,2025-04-16 16:48:53
2470,7588,8167,623,5,Great ride,2025-10-13 02:03:35
2471,1641,4395,3888,5,Driver was professional,2026-07-30 01:16:25
2472,10122,6831,6611,4,Clean vehicle,2025-05-08 15:35:36
2473,2773,7018,8656,5,,2026-03-05 02:58:25
2474,15532,8504,858,5,,2025-05-28 21:05:17
2475,11751,9033,9115,4,Average experience,2026-05-24 10:02:05
2476,18944,2375,8856,5,,2025-03-05 23:51:07
2477,17254,9077,9062,3,,2026-03-21 03:56:32
2478,4041,6509,6163,5,Average experience,2025-03-01 13:24:00
2479,8864,3659,7033,5,Smooth ride,2026-02-14 03:46:50
2480,10918,5600,8349,5,Very friendly driver,2025-01-25 16:39:14
2481,9750,6353,5384,5,Smooth ride,2025-12-30 05:15:36
2482,18625,9760,1780,5,Great ride,2025-10-12 13:00:45
2483,1795,4312,1965,5,,2025-04-02 17:01:03
2484,6214,3338,7518,2,Smooth ride,2026-03-28 03:20:39
2485,1217,4665,5263,5,Great ride,2026-01-16 08:18:35
2486,12328,3355,5550,5,Driver was professional,2025-03-05 11:59:12
2487,10829,7670,2101,5,Great ride,2026-06-18 08:38:39
2488,17271,6389,6780,3,Average experience,2025-03-09 03:45:28
2489,13900,6568,4459,5,Smooth ride,2025-07-01 13:50:05
2490,11845,7600,1331,5,,2025-06-26 07:05:57
2491,2518,9085,8222,5,Could have been better,2025-08-07 16:17:04
2492,17683,8081,4931,4,Could have been better,2025-09-08 13:18:02
2493,14261,8322,7674,5,Average experience,2025-04-04 05:00:25
2494,15015,7557,1892,5,Great ride,2025-11-04 05:26:33
2495,14812,4438,3658,4,Very friendly driver,2025-10-19 13:54:41
2496,5601,1808,6047,5,Could have been better,2025-12-13 20:50:27
2497,11222,2913,7223,5,Clean vehicle,2025-06-22 06:25:04
2498,5639,89,1747,4,Clean vehicle,2026-07-18 22:14:52
2499,13264,2655,1116,5,,2026-02-27 22:22:39
2500,16065,1187,8055,5,Average experience,2025-09-12 20:26:44
2501,6508,1548,5696,5,Clean vehicle,2025-06-07 04:47:47
2502,14713,1823,1196,3,Good experience,2026-06-08 19:27:05
2503,1417,582,388,4,Great ride,2026-02-15 01:32:55
2504,5670,449,9106,5,Average experience,2026-06-02 01:00:00
2505,18394,6077,3116,5,Smooth ride,2026-07-10 03:19:33
2506,19256,1550,1490,5,On time,2025-12-22 22:56:42
2507,12939,484,2224,5,Could have been better,2025-06-21 08:28:51
2508,12973,419,2145,4,Very friendly driver,2025-06-29 21:30:50
2509,13672,7410,8506,5,Good experience,2025-06-25 11:26:17
2510,11918,8021,2852,4,Very friendly driver,2026-02-20 16:37:30
2511,18084,7091,4582,5,Could have been better,2026-01-09 17:42:45
2512,19275,5267,7306,5,,2025-05-22 16:07:57
2513,19253,680,9055,5,Clean vehicle,2026-07-11 02:58:49
2514,8171,6558,9788,5,On time,2025-09-03 02:27:07
2515,208,9935,3110,4,Very friendly driver,2025-09-19 12:10:05
2516,1586,4585,9886,5,Clean vehicle,2026-06-06 03:24:48
2517,3930,1884,3021,3,Could have been better,2025-06-20 16:19:19
2518,16743,9907,6060,5,Great ride,2025-03-10 01:09:29
2519,11976,9567,5409,5,,2025-02-17 11:37:35
2520,13485,1861,8072,5,Smooth ride,2025-08-12 12:36:13
2521,10565,7668,54,5,On time,2025-10-07 14:57:51
2522,15677,2597,465,3,Clean vehicle,2026-06-25 11:12:53
2523,9278,8266,9779,5,Good experience,2025-02-14 02:04:30
2524,632,1137,9421,4,Driver was professional,2025-11-15 00:56:15
2525,4019,3915,6561,5,Could have been better,2025-06-03 13:14:33
2526,5488,2232,772,3,Good experience,2026-01-24 21:56:05
2527,15001,4325,5959,5,Very friendly driver,2026-03-29 16:06:07
2528,10162,251,1975,4,Clean vehicle,2025-11-28 04:27:31
2529,10459,6693,7215,5,Clean vehicle,2026-02-17 22:22:52
2530,15497,3184,6985,4,On time,2025-08-27 00:26:55
2531,6296,8510,4382,5,Great ride,2025-02-18 05:32:31
2532,3,2969,5849,4,Good experience,2025-07-03 09:02:26
2533,189,767,1413,5,Driver was professional,2025-11-10 15:40:56
2534,6794,3440,3997,2,Good experience,2025-07-19 10:30:27
2535,17538,8762,652,3,,2026-06-25 05:19:10
2536,8252,6320,8107,4,Smooth ride,2025-11-14 16:56:04
