ride_id,rider_id,driver_id,requested_at,pickup_time,dropoff_time,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,distance_km,fare,surge_multiplier,status,cancellation_reason
1649,5119,5345,2026-01-13 07:37:06,,,43.64691,-70.862302,43.578793,-70.376332,0,0,1.0,requested,
1650,3176,2074,2025-01-07 02:28:53,2025-01-07 02:37:53,2025-01-07 03:05:53,45.363558,-78.779354,43.7733,-78.660134,31.25,101.23,1.5,completed,
1651,3429,475,2025-03-20 22:53:28,2025-03-20 23:03:28,2025-03-20 23:43:28,43.771769,-64.03417,43.919837,-68.221785,19.4,76.42,1.5,completed,
1652,2328,9829,2025-12-25 19:26:30,2025-12-25 19:37:30,2025-12-25 19:58:30,44.339217,-75.203971,44.980237,-68.42301,35.62,72.68,1.0,completed,
1653,6216,7033,2025-10-12 22:04:45,2025-10-12 22:09:45,2025-10-12 22:46:45,44.362717,-74.32916,43.172533,-67.422284,1.32,36.52,2.0,completed,
1654,540,4034,2026-05-14 09:15:33,2026-05-14 09:21:33,2026-05-14 10:01:33,43.899148,-78.28481,45.261028,-74.06315,35.69,158.91,2.0,completed,
1655,4719,3712,2026-02-24 17:28:59,,,45.068575,-76.730809,45.089202,-64.619355,0,0,1.0,in_progress,
1656,6036,6349,2025-01-12 14:11:58,2025-01-12 14:18:58,2025-01-12 15:09:58,44.370161,-65.661487,44.36879,-75.244771,2.59,50.76,2.0,completed,
1657,9249,3263,2026-06-03 10:40:14,,,43.662663,-77.596253,45.00179,-73.087259,0,0,1.0,cancelled,other
1658,6313,9481,2025-02-05 02:39:09,,,44.37949,-76.091838,44.569564,-76.474186,0,0,1.0,in_progress,
1659,8302,5322,2025-04-24 15:39:02,2025-04-24 15:51:02,2025-04-24 16:14:02,45.390873,-74.362983,44.028874,-73.851631,17.88,42.34,1.0,completed,
1660,5721,9018,2025-12-17 00:54:42,2025-12-17 01:08:42,2025-12-17 01:27:42,45.126997,-63.892458,43.330242,-75.227011,14.18,34.46,1.0,completed,
1661,8025,7587,2025-08-19 07:51:44,2025-08-19 08:02:44,2025-08-19 08:50:44,45.221841,-70.361222,43.663537,-65.514435,8.24,34.22,1.0,completed,
1662,3216,5233,2025-03-18 14:32:00,2025-03-18 14:39:00,2025-03-18 14:58:00,44.765927,-75.122475,43.726675,-67.839118,16.66,46.57,1.2,completed,
1663,30,5814,2026-07-16 21:58:53,2026-07-16 22:04:53,2026-07-16 22:09:53,44.709027,-73.514412,43.383719,-71.53178,24.74,48.04,1.0,completed,
1664,7422,854,2025-01-19 03:46:03,2025-01-19 03:55:03,2025-01-19 04:48:03,44.072374,-74.970689,43.132503,-67.348124,3.53,27.73,1.0,completed,
1665,9079,2701,2025-04-23 13:47:54,,,44.683062,-71.514055,44.407897,-66.655396,0,0,1.0,in_progress,
1666,5951,298,2025-02-18 03:00:52,2025-02-18 03:10:52,2025-02-18 04:09:52,44.312734,-70.980803,44.51024,-73.485394,38.78,91.52,1.0,completed,
1667,9719,4570,2025-07-23 14:44:37,2025-07-23 14:47:37,2025-07-23 15:03:37,43.436253,-77.44535,44.027926,-64.262017,11.81,58.53,2.0,completed,
1668,4944,8580,2025-03-05 22:56:51,2025-03-05 23:06:51,2025-03-05 23:22:51,44.185006,-77.216513,44.933418,-74.700319,31.58,63.87,1.0,completed,
1669,1649,9382,2025-03-02 03:46:54,2025-03-02 03:54:54,2025-03-02 04:27:54,43.529715,-65.24441,44.451383,-71.927103,21.17,51.6,1.0,completed,
1670,5003,9820,2025-12-19 17:25:34,2025-12-19 17:32:34,2025-12-19 18:14:34,43.993186,-72.466765,44.180832,-69.342521,12.34,58.94,1.5,completed,
1671,6171,4844,2025-09-17 12:02:35,2025-09-17 12:11:35,2025-09-17 12:23:35,44.925095,-69.687713,44.2036,-77.665712,35.8,69.85,1.0,completed,
1672,8354,7200,2025-03-30 08:37:14,2025-03-30 08:46:14,2025-03-30 08:52:14,43.544132,-69.538552,45.096276,-75.534036,37.19,70.18,1.0,completed,
1673,5177,2166,2026-07-05 08:13:24,2026-07-05 08:27:24,2026-07-05 09:00:24,45.08572,-67.628895,43.273636,-73.004048,29.13,65.53,1.0,completed,
1674,3882,9025,2026-07-23 14:01:49,2026-07-23 14:09:49,2026-07-23 14:33:49,43.979514,-79.051355,45.438116,-66.354969,2.85,32.77,2.0,completed,
1675,7840,7451,2025-05-01 02:40:43,,,44.782083,-71.949799,44.57291,-70.227925,0,0,1.0,in_progress,
1676,3709,9671,2026-04-25 08:42:54,2026-04-25 08:55:54,2026-04-25 09:54:54,43.614832,-67.073467,43.699249,-70.021064,11.87,88.84,2.0,completed,
1677,8532,1580,2026-07-18 12:47:18,2026-07-18 12:59:18,2026-07-18 13:56:18,44.707831,-75.405929,43.204537,-74.070675,3.84,59.34,2.0,completed,
1678,1697,4732,2025-07-18 05:50:25,,,43.854628,-67.104427,45.008442,-75.708158,0,0,1.0,requested,
1679,3529,3069,2026-02-25 21:11:04,,,43.863281,-78.877379,45.313987,-73.569094,0,0,1.0,in_progress,
1680,7845,8315,2026-04-02 17:52:56,2026-04-02 17:54:56,2026-04-02 18:21:56,43.627977,-67.152788,43.899555,-74.854658,3.7,18.93,1.0,completed,
1681,7222,9025,2025-04-17 09:01:56,2025-04-17 09:11:56,2025-04-17 09:28:56,43.380845,-75.775287,45.079116,-63.952973,12.02,29.98,1.0,completed,
1682,1544,6075,2025-02-17 03:37:49,2025-02-17 03:46:49,2025-02-17 04:21:49,43.18579,-70.013223,44.196554,-75.049219,26.23,122.31,2.0,completed,
1683,2691,5471,2026-04-22 06:59:00,2026-04-22 07:14:00,2026-04-22 08:00:00,43.781203,-76.83033,43.706435,-63.672117,2.81,24.02,1.0,completed,
1684,7621,6274,2026-04-02 02:56:29,,,45.451318,-77.323448,44.723914,-78.49968,0,0,1.0,requested,
1685,7876,1532,2025-12-22 16:42:33,2025-12-22 16:49:33,2025-12-22 17:04:33,43.98357,-69.673782,43.23647,-67.530283,12.23,44.48,1.5,completed,
1686,9952,1753,2026-01-09 21:52:11,2026-01-09 21:54:11,2026-01-09 22:35:11,45.267162,-77.250291,44.937934,-69.319099,27.22,64.98,1.0,completed,
1687,6688,3856,2025-06-02 11:11:45,,,43.878381,-77.89073,44.893491,-69.891239,0,0,1.0,requested,
1688,8795,8547,2026-01-16 10:57:34,2026-01-16 11:07:34,2026-01-16 12:04:34,43.862556,-69.164891,44.005291,-66.017725,17.24,53.12,1.0,completed,
1689,4253,5621,2025-07-07 00:00:02,2025-07-07 00:10:02,2025-07-07 00:40:02,43.964676,-68.969254,44.618056,-75.164335,11.63,67.71,2.0,completed,
1690,3731,5193,2026-03-23 12:17:32,2026-03-23 12:31:32,2026-03-23 13:23:32,44.29454,-76.087056,45.485302,-67.465003,17.17,51.25,1.0,completed,
1691,7695,9849,2026-01-14 21:27:58,,,43.425558,-69.542035,43.167854,-63.529793,0,0,1.0,cancelled,other
1692,5473,1147,2025-02-27 05:43:28,,,45.287876,-73.103176,43.876851,-75.090632,0,0,1.0,cancelled,rider_cancelled
1693,1335,3269,2025-07-09 05:35:54,,,43.230429,-77.495615,45.328351,-67.648569,0,0,1.0,in_progress,
1694,5089,9837,2025-08-11 01:49:23,2025-08-11 01:58:23,2025-08-11 02:36:23,45.242544,-70.489924,44.639145,-66.132697,31.78,71.92,1.0,completed,
1695,3226,7971,2026-01-04 02:06:07,2026-01-04 02:09:07,2026-01-04 02:15:07,43.524301,-66.29116,44.469701,-77.915248,10.32,46.32,2.0,completed,
1696,786,7142,2025-09-18 02:55:45,2025-09-18 02:59:45,2025-09-18 03:43:45,43.130882,-72.812089,43.706456,-79.700904,19.05,62.08,1.2,completed,
1697,2422,485,2026-06-30 05:33:44,2026-06-30 05:42:44,2026-06-30 06:15:44,44.621501,-75.056859,43.03081,-70.2503,17.6,90.7,2.0,completed,
1698,1755,5414,2025-01-18 05:15:29,2025-01-18 05:21:29,2025-01-18 05:35:29,43.869121,-71.837455,43.095734,-70.712835,22.76,47.73,1.0,completed,
1699,7711,4671,2025-03-25 00:17:17,2025-03-25 00:23:17,2025-03-25 00:47:17,43.608757,-67.379555,45.326536,-66.127108,12.31,32.94,1.0,completed,
1700,3640,7482,2026-05-19 22:29:50,2026-05-19 22:34:50,2026-05-19 23:28:50,43.361571,-76.082491,43.514057,-71.073768,26.78,68.77,1.0,completed,
1701,651,5311,2025-03-19 18:04:21,2025-03-19 18:15:21,2025-03-19 18:58:21,43.706089,-67.404925,44.335737,-78.390988,20.99,54.78,1.0,completed,
1702,578,179,2025-11-05 02:02:05,2025-11-05 02:04:05,2025-11-05 02:29:05,44.843652,-67.303064,43.06985,-67.051712,37.78,155.73,2.0,completed,
1703,1416,3620,2025-01-04 16:03:25,2025-01-04 16:13:25,2025-01-04 16:45:25,45.154177,-72.731008,43.148462,-64.483332,20.74,50.49,1.0,completed,
1704,2801,3145,2026-03-09 03:24:14,2026-03-09 03:27:14,2026-03-09 03:35:14,43.115348,-78.046182,43.697114,-68.045038,24.41,48.52,1.0,completed,
1705,6994,1984,2025-04-01 21:08:30,2025-04-01 21:18:30,2025-04-01 21:45:30,45.42121,-64.11832,44.279083,-69.985091,35.33,111.42,1.5,completed,
1706,5389,8603,2025-05-30 20:27:21,2025-05-30 20:42:21,2025-05-30 21:28:21,45.292392,-75.609832,43.977276,-79.617949,9.57,43.02,1.2,completed,
1707,4909,8760,2025-03-29 18:00:52,2025-03-29 18:08:52,2025-03-29 18:15:52,44.299563,-77.269668,44.933851,-77.393546,9.62,22.28,1.0,completed,
1708,9922,2946,2026-03-06 06:42:03,2026-03-06 06:46:03,2026-03-06 07:02:03,44.145845,-74.488482,44.242006,-77.584711,10.35,26.71,1.0,completed,
1709,8068,607,2025-09-16 19:14:26,2025-09-16 19:28:26,2025-09-16 20:13:26,43.161614,-70.939056,45.285218,-66.135682,13.36,84.26,2.0,completed,
1710,5173,2147,2025-02-05 23:08:35,2025-02-05 23:16:35,2025-02-05 23:44:35,44.240753,-71.863559,44.819134,-65.32687,34.75,88.33,1.2,completed,
1711,6385,7014,2026-01-02 06:23:45,2026-01-02 06:38:45,2026-01-02 06:43:45,45.042992,-71.606928,44.507413,-77.663592,20.98,41.47,1.0,completed,
1712,427,5414,2026-07-01 04:45:19,2026-07-01 04:49:19,2026-07-01 05:33:19,44.408409,-63.5713,43.884458,-74.745661,14.05,64.48,1.5,completed,
1713,9024,8073,2025-07-08 06:32:03,2025-07-08 06:47:03,2025-07-08 07:44:03,44.873223,-70.55326,45.122657,-71.743465,25.92,81.97,1.2,completed,
1714,4148,133,2025-01-02 20:53:18,2025-01-02 20:56:18,2025-01-02 21:52:18,44.620276,-75.604744,45.187519,-70.983668,29.08,73.49,1.0,completed,
1715,985,4893,2025-06-08 20:28:40,2025-06-08 20:30:40,2025-06-08 20:35:40,44.332183,-73.754998,43.475583,-68.593652,30.33,115.66,2.0,completed,
1716,3699,8962,2026-03-07 21:08:18,2026-03-07 21:12:18,2026-03-07 21:38:18,43.688489,-64.862483,43.158088,-67.828291,13.81,36.27,1.0,completed,
1717,6081,4247,2025-06-19 17:55:48,,,43.974965,-78.201897,44.304277,-63.898462,0,0,1.0,cancelled,rider_no_show
1718,2156,4957,2026-01-07 02:46:42,2026-01-07 02:56:42,2026-01-07 03:08:42,44.490965,-68.451349,44.886086,-69.291496,38.65,89.81,1.2,completed,
1719,4235,2115,2025-07-22 18:04:19,2025-07-22 18:12:19,2025-07-22 19:05:19,44.891828,-72.830809,43.65066,-68.130109,33.25,79.74,1.0,completed,
1720,3777,7900,2026-03-28 19:36:31,2026-03-28 19:49:31,2026-03-28 20:45:31,43.018041,-69.785587,43.604479,-70.454319,27.55,141.62,2.0,completed,
1721,3603,9901,2026-03-12 00:34:53,2026-03-12 00:37:53,2026-03-12 01:27:53,43.727414,-68.142227,43.698583,-63.774826,30.09,146.31,2.0,completed,
1722,9237,5006,2026-01-21 11:52:01,2026-01-21 12:07:01,2026-01-21 12:26:01,43.787365,-74.014937,43.188655,-64.465746,13.17,32.7,1.0,completed,
1723,6487,5561,2026-03-29 14:32:06,2026-03-29 14:43:06,2026-03-29 15:36:06,44.815366,-65.601264,44.2531,-78.120629,28.74,143.69,2.0,completed,
1724,543,5993,2025-04-30 18:18:07,2025-04-30 18:28:07,2025-04-30 19:23:07,44.708475,-79.153476,44.142797,-74.320156,14.5,47.62,1.0,completed,
1725,347,1147,2025-06-07 02:44:33,2025-06-07 02:59:33,2025-06-07 03:44:33,43.056932,-67.351089,43.717596,-65.858761,14.74,53.45,1.2,completed,
1726,9308,3682,2026-01-31 22:38:05,2026-01-31 22:44:05,2026-01-31 23:37:05,43.458162,-74.268864,43.810669,-71.288565,9.17,37.6,1.0,completed,
1727,4218,4544,2025-12-11 16:02:17,2025-12-11 16:17:17,2025-12-11 16:36:17,43.420646,-63.750163,43.018714,-73.949608,24.62,52.73,1.0,completed,
1728,487,1965,2026-05-31 18:48:27,2026-05-31 19:02:27,2026-05-31 20:00:27,44.529355,-75.466675,44.691543,-67.3273,15.61,75.93,1.5,completed,
1729,2765,4442,2025-06-19 02:42:05,2025-06-19 02:57:05,2025-06-19 03:25:05,44.01812,-66.100654,44.162288,-77.165428,37.94,79.19,1.0,completed,
1730,161,6522,2025-02-17 19:42:56,2025-02-17 19:55:56,2025-02-17 20:31:56,44.499866,-76.483616,43.484461,-76.21235,25.11,89.31,1.5,completed,
1731,9576,754,2025-03-16 17:14:11,2025-03-16 17:26:11,2025-03-16 17:42:11,45.442248,-72.169459,44.793976,-66.882612,19.4,51.06,1.2,completed,
1732,1033,1778,2026-02-17 20:36:22,2026-02-17 20:46:22,2026-02-17 21:22:22,43.893416,-70.436472,44.356709,-75.168256,21.82,53.79,1.0,completed,
1733,553,7841,2025-01-18 13:50:36,2025-01-18 13:54:36,2025-01-18 14:20:36,44.142292,-77.313742,45.16769,-76.555315,32.38,103.15,1.5,completed,
1734,1243,2963,2025-01-18 06:17:17,2025-01-18 06:32:17,2025-01-18 07:28:17,44.131827,-66.297815,45.327421,-74.157406,2.22,26.48,1.0,completed,
1735,458,5052,2026-05-13 04:29:47,2026-05-13 04:41:47,2026-05-13 05:29:47,45.005925,-78.236418,43.694599,-66.834489,10.86,38.8,1.0,completed,
1736,7986,6318,2026-02-26 20:08:38,2026-02-26 20:20:38,2026-02-26 20:28:38,45.336979,-69.622633,44.801027,-76.572785,32.98,76.22,1.2,completed,
1737,765,8582,2026-02-21 10:42:00,2026-02-21 10:52:00,2026-02-21 11:17:00,44.775083,-68.463875,45.381923,-78.665538,3.77,18.35,1.0,completed,
1738,8533,4061,2025-11-08 05:37:46,2025-11-08 05:47:46,2025-11-08 05:58:46,43.514036,-64.04321,43.416883,-64.880405,22.99,94.16,2.0,completed,
1739,9257,5413,2025-02-22 02:14:14,2025-02-22 02:26:14,2025-02-22 02:51:14,44.499192,-78.511802,44.205877,-64.729029,34.53,72.18,1.0,completed,
1740,8305,6073,2026-03-15 03:30:33,2026-03-15 03:45:33,2026-03-15 04:09:33,43.079292,-65.764967,44.000966,-77.511263,19.18,89.93,2.0,completed,
1741,9540,711,2025-03-01 00:19:55,,,45.035025,-74.371245,43.194188,-68.623492,0,0,1.0,in_progress,
1742,9405,7542,2026-05-16 23:16:51,2026-05-16 23:27:51,2026-05-16 23:43:51,44.964184,-76.196853,45.202276,-68.379099,8.77,35.92,1.5,completed,
1743,7465,3946,2026-01-12 13:24:27,2026-01-12 13:37:27,2026-01-12 14:30:27,44.082922,-67.944278,44.232574,-73.603378,25.57,79.56,1.2,completed,
1744,3702,1851,2026-01-03 01:25:53,2026-01-03 01:40:53,2026-01-03 02:35:53,43.615844,-78.649249,43.238682,-67.875656,31.97,117.3,1.5,completed,
1745,3745,8159,2026-01-27 02:28:09,,,45.2888,-78.405216,44.765803,-71.064861,0,0,1.0,cancelled,rider_cancelled
1746,9258,137,2025-03-27 09:13:12,2025-03-27 09:17:12,2025-03-27 10:05:12,43.67156,-78.65052,44.520738,-73.094475,12.35,41.41,1.0,completed,
1747,2487,6775,2025-01-12 06:45:29,2025-01-12 06:47:29,2025-01-12 07:44:29,44.51417,-71.309667,43.561854,-74.620801,22.11,61.64,1.0,completed,
1748,486,1988,2026-05-01 18:54:38,2026-05-01 19:00:38,2026-05-01 19:20:38,44.784857,-77.911795,44.406417,-68.656094,22.96,75.27,1.5,completed,
1749,4399,4880,2025-08-04 11:16:58,2025-08-04 11:22:58,2025-08-04 12:01:58,43.136964,-68.854516,44.996971,-67.779667,1.93,20.03,1.0,completed,
1750,5770,8467,2025-09-17 16:51:42,2025-09-17 17:03:42,2025-09-17 18:00:42,43.392485,-78.809939,45.151804,-70.100233,16.4,61.98,1.2,completed,
1751,2193,8786,2026-06-02 02:27:45,2026-06-02 02:41:45,2026-06-02 02:47:45,44.926054,-76.773118,43.35623,-74.564109,6.79,20.38,1.2,completed,
1752,9205,7103,2025-08-08 11:21:58,2025-08-08 11:25:58,2025-08-08 12:05:58,44.432354,-71.414011,45.057673,-72.514773,5.35,26.36,1.0,completed,
1753,3669,2117,2025-06-23 12:59:20,2025-06-23 13:07:20,2025-06-23 13:17:20,44.374914,-77.958822,44.311168,-76.978047,39.08,74.89,1.0,completed,
1754,8918,4476,2025-02-03 10:35:25,2025-02-03 10:42:25,2025-02-03 11:37:25,43.605621,-65.458701,44.889638,-70.235939,34.39,82.43,1.0,completed,
1755,4549,2439,2026-04-18 23:50:52,2026-04-19 00:04:52,2026-04-19 00:59:52,43.726877,-69.811661,44.90912,-79.530307,26.95,83.29,1.2,completed,
1756,217,3078,2025-08-15 12:01:32,2025-08-15 12:05:32,2025-08-15 12:14:32,43.341705,-65.182921,43.383034,-65.900247,14.88,32.19,1.0,completed,
1757,4642,7843,2025-03-22 00:28:22,2025-03-22 00:35:22,2025-03-22 01:28:22,44.963123,-74.836856,44.657256,-67.907959,19.91,84.59,1.5,completed,
1758,2908,4507,2025-07-25 05:13:48,,,44.086925,-74.892312,45.159905,-71.224205,0,0,1.0,cancelled,driver_cancelled
1759,9728,2077,2026-04-18 23:14:52,2026-04-18 23:16:52,2026-04-19 00:02:52,43.967753,-72.83102,43.184514,-65.57154,24.98,94.22,1.5,completed,
1760,1219,7325,2025-12-11 21:51:00,,,44.09578,-69.810141,44.904019,-69.90251,0,0,1.0,cancelled,driver_cancelled
1761,140,243,2025-11-19 18:20:48,2025-11-19 18:22:48,2025-11-19 18:36:48,43.287173,-73.774824,45.25095,-72.271503,35.06,69.26,1.0,completed,
1762,9362,4449,2025-05-25 04:17:51,2025-05-25 04:25:51,2025-05-25 04:42:51,44.564585,-67.832255,43.75302,-67.072819,15.33,35.78,1.0,completed,
1763,304,6204,2025-12-04 10:59:18,,,43.766401,-71.195032,45.238744,-70.38814,0,0,1.0,requested,
1764,9337,4439,2025-10-16 11:46:36,2025-10-16 11:57:36,2025-10-16 12:36:36,45.360428,-64.43775,44.701945,-68.930103,23.81,69.98,1.2,completed,
1765,3547,1912,2025-09-05 20:47:13,,,44.250319,-71.695501,43.739427,-77.213729,0,0,1.0,in_progress,
1766,1845,28,2025-05-30 02:51:20,,,44.951029,-67.683702,44.995227,-79.601665,0,0,1.0,requested,
1767,1197,4250,2025-09-08 03:25:39,2025-09-08 03:30:39,2025-09-08 03:46:39,43.272906,-75.103003,44.594153,-79.248383,10.53,40.54,1.5,completed,
1768,8766,1480,2026-01-14 15:23:16,2026-01-14 15:36:16,2026-01-14 16:17:16,43.729177,-79.556764,44.20863,-68.560131,13.79,62.22,1.5,completed,
1769,3501,5662,2025-12-01 19:10:54,2025-12-01 19:12:54,2025-12-01 19:32:54,44.622879,-70.063018,44.635408,-76.239929,28.91,60.59,1.0,completed,
1770,2704,1420,2025-07-11 22:40:39,2025-07-11 22:48:39,2025-07-11 23:40:39,44.744099,-77.383424,44.900696,-68.721267,2.39,25.38,1.0,completed,
1771,2322,1306,2025-02-25 05:09:06,2025-02-25 05:21:06,2025-02-25 06:14:06,45.155268,-73.075631,43.437768,-75.920635,28.99,86.74,1.2,completed,
1772,9921,5910,2025-10-06 18:17:28,2025-10-06 18:25:28,2025-10-06 18:44:28,44.76913,-65.740365,44.259675,-76.72062,37.93,76.03,1.0,completed,
1773,9252,9166,2025-06-17 03:25:47,2025-06-17 03:39:47,2025-06-17 04:21:47,43.39411,-76.357748,45.313333,-79.675325,30.7,71.42,1.0,completed,
1774,4102,4128,2026-01-18 23:38:22,2026-01-18 23:41:22,2026-01-19 00:07:22,44.005098,-71.322001,45.495779,-77.247187,33.71,142.19,2.0,completed,
1775,7075,7968,2025-02-26 02:51:45,2025-02-26 03:01:45,2025-02-26 03:10:45,43.017114,-63.995979,45.02168,-70.61362,7.35,38.02,2.0,completed,
1776,942,6456,2025-12-31 22:24:56,2025-12-31 22:27:56,2025-12-31 23:08:56,43.467299,-71.854098,44.615934,-66.952292,33.89,114.99,1.5,completed,
1777,5312,8131,2025-09-19 00:23:42,2025-09-19 00:33:42,2025-09-19 00:59:42,44.094062,-73.332972,43.307208,-78.492727,38.23,118.5,1.5,completed,
1778,5241,6786,2026-07-09 21:46:31,2026-07-09 21:52:31,2026-07-09 22:43:31,43.863845,-73.645174,44.124337,-76.306314,11.07,40.22,1.0,completed,
1779,9891,6670,2025-09-18 21:38:00,,,45.17796,-71.194957,43.732484,-71.113289,0,0,1.0,requested,
1780,2491,2062,2026-02-23 09:59:40,2026-02-23 10:02:40,2026-02-23 10:39:40,45.401373,-69.760235,43.915172,-71.617102,38.57,83.45,1.0,completed,
1781,7784,3891,2025-09-04 02:45:57,2025-09-04 02:50:57,2025-09-04 03:15:57,43.087261,-72.510708,44.744872,-64.207807,7.47,24.82,1.0,completed,
1782,9956,8685,2026-03-20 11:12:52,2026-03-20 11:15:52,2026-03-20 11:22:52,43.929069,-71.677065,43.138454,-67.926003,11.32,50.52,2.0,completed,
1783,4122,5940,2025-07-15 05:23:05,2025-07-15 05:37:05,2025-07-15 05:55:05,44.437469,-75.923272,45.03416,-72.916534,3.62,15.64,1.0,completed,
1784,1106,2168,2026-04-01 18:56:47,2026-04-01 19:00:47,2026-04-01 19:41:47,44.927042,-76.620149,43.081354,-69.129456,23.71,70.61,1.2,completed,
1785,358,8239,2025-09-28 21:50:23,2025-09-28 21:55:23,2025-09-28 22:52:23,44.697888,-76.792838,43.363853,-72.626687,27.63,71.3,1.0,completed,
1786,5043,1444,2025-09-30 17:23:38,2025-09-30 17:37:38,2025-09-30 17:51:38,43.217687,-64.586525,44.877988,-72.074638,14.54,33.34,1.0,completed,
1787,3415,2536,2025-05-03 05:21:18,2025-05-03 05:31:18,2025-05-03 05:57:18,45.363982,-67.469112,43.428305,-71.934014,20.78,48.47,1.0,completed,
1788,5720,440,2025-06-05 04:58:57,2025-06-05 05:00:57,2025-06-05 05:44:57,44.823292,-65.745609,43.233633,-66.32494,18.26,50.35,1.0,completed,
1789,4267,4346,2025-06-27 18:39:25,,,43.362893,-67.174581,45.389589,-75.452411,0,0,1.0,in_progress,
1790,9893,9967,2025-03-24 09:59:26,2025-03-24 10:04:26,2025-03-24 10:16:26,45.186237,-74.676885,44.481179,-72.757087,19.67,62.43,1.5,completed,
1791,1855,7057,2025-07-16 15:04:12,2025-07-16 15:18:12,2025-07-16 15:47:12,44.476845,-73.234271,44.218633,-64.660267,22.45,52.44,1.0,completed,
1792,8967,4874,2026-06-17 23:30:23,2026-06-17 23:45:23,2026-06-18 00:15:23,44.126308,-68.201008,43.401864,-69.823664,33.46,72.06,1.0,completed,
1793,9706,8862,2025-02-11 05:25:36,2025-02-11 05:40:36,2025-02-11 05:52:36,43.344957,-78.463003,45.25052,-64.386505,16.3,35.73,1.0,completed,
1794,5709,535,2025-08-22 00:56:58,2025-08-22 01:09:58,2025-08-22 01:45:58,45.482425,-72.147658,44.19015,-71.479935,22.22,108.97,2.0,completed,
1795,4312,1965,2025-04-02 16:01:03,2025-04-02 16:10:03,2025-04-02 17:01:03,44.248946,-75.855934,45.1243,-67.281285,1.15,22.86,1.0,completed,
1796,616,8693,2025-03-04 00:49:51,2025-03-04 00:54:51,2025-03-04 01:06:51,43.788813,-64.391426,45.297145,-66.261106,17.49,56.71,1.5,completed,
1797,5249,6623,2025-03-28 21:29:22,2025-03-28 21:41:22,2025-03-28 22:17:22,45.371193,-78.719308,44.006019,-63.645188,17.94,93.99,2.0,completed,
1798,559,5583,2025-07-26 23:37:27,2025-07-26 23:52:27,2025-07-27 00:32:27,44.905589,-70.982187,43.71742,-69.505516,39.2,171.2,2.0,completed,
1799,3595,3776,2026-06-02 02:29:28,2026-06-02 02:36:28,2026-06-02 02:44:28,44.541538,-71.534515,44.010087,-65.909604,36.16,138.16,2.0,completed,
1800,2573,6959,2025-11-25 10:48:44,2025-11-25 11:01:44,2025-11-25 11:24:44,44.042188,-65.382907,44.233661,-73.02686,13.33,34.38,1.0,completed,
1801,5176,3350,2025-03-26 08:08:59,2025-03-26 08:12:59,2025-03-26 08:37:59,44.738021,-66.274687,45.481058,-64.971585,33.68,70.69,1.0,completed,
1802,988,1182,2025-04-28 12:38:36,2025-04-28 12:48:36,2025-04-28 12:59:36,43.925537,-65.986552,43.977158,-74.939033,22.56,69.5,1.5,completed,
1803,6152,9201,2025-09-22 18:41:11,2025-09-22 18:54:11,2025-09-22 19:36:11,43.158461,-75.090372,44.631896,-73.662003,20.17,63.6,1.2,completed,
1804,9797,7651,2025-05-23 14:19:36,2025-05-23 14:32:36,2025-05-23 14:52:36,43.456946,-73.939094,43.462027,-65.541115,12.81,32.42,1.0,completed,
1805,7432,6566,2025-01-09 23:43:12,,,43.829756,-74.107502,44.990978,-73.37226,0,0,1.0,in_progress,
1806,5546,2473,2025-09-12 08:55:52,2025-09-12 09:10:52,2025-09-12 09:40:52,43.24633,-69.578676,43.026048,-70.857691,5.58,23.27,1.0,completed,
1807,8471,6956,2025-12-29 21:59:28,2025-12-29 22:07:28,2025-12-29 22:19:28,44.16916,-66.730831,43.171469,-67.912472,14.53,32.63,1.0,completed,
1808,1428,6529,2025-10-18 15:07:55,2025-10-18 15:12:55,2025-10-18 15:32:55,45.441454,-79.400176,43.237913,-65.695511,36.19,73.33,1.0,completed,
